1, private, terralith:alpha_islands, MONSTER, minecraft:spider, 80, 4, 4
2133, private, terralith:rocky_shrubland, MONSTER, minecraft:witch, 5, 1, 1
2134, private, terralith:rocky_shrubland, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2135, private, terralith:rocky_shrubland, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
2136, private, terralith:rocky_shrubland, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2137, private, terralith:rocky_shrubland, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
2138, private, terralith:rocky_shrubland, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
2139, private, terralith:rocky_shrubland, MONSTER, endermanoverhaul:snowy_enderman, 10, 1, 4
2140, private, terralith:rocky_shrubland, MONSTER, majruszsdifficulty:tank, 5, 1, 1
2141, private, terralith:rocky_shrubland, CREATURE, minecraft:sheep, 12, 4, 4
2142, private, terralith:rocky_shrubland, CREATURE, minecraft:pig, 10, 4, 4
2143, private, terralith:rocky_shrubland, CREATURE, minecraft:chicken, 10, 4, 4
2144, private, terralith:rocky_shrubland, CREATURE, minecraft:cow, 8, 4, 4
2145, private, terralith:rocky_shrubland, CREATURE, minecraft:horse, 5, 1, 3
2146, private, terralith:rocky_shrubland, CREATURE, minecraft:donkey, 5, 1, 3
2147, private, terralith:rocky_shrubland, CREATURE, minecraft:wolf, 5, 4, 4
2148, private, terralith:rocky_shrubland, CREATURE, naturalist:bluejay, 8, 1, 4
2149, private, terralith:rocky_shrubland, CREATURE, naturalist:butterfly, 20, 3, 5
2150, private, terralith:rocky_shrubland, CREATURE, naturalist:robin, 8, 1, 4
2151, private, terralith:rocky_shrubland, CREATURE, naturalist:snail, 5, 1, 3
2152, private, terralith:rocky_shrubland, CREATURE, naturalist:snake, 5, 1, 1
2153, private, terralith:rocky_shrubland, CREATURE, naturalist:sparrow, 8, 1, 4
2154, private, terralith:rocky_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
2155, private, terralith:rocky_shrubland, AMBIENT, naturalist:firefly, 80, 2, 3
2156, private, terralith:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2157, forest, terralith:sakura_grove, MONSTER, minecraft:spider, 80, 4, 4
2158, forest, terralith:sakura_grove, MONSTER, minecraft:zombie, 80, 4, 4
2159, forest, terralith:sakura_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
2160, forest, terralith:sakura_grove, MONSTER, minecraft:skeleton, 80, 4, 4
2161, forest, terralith:sakura_grove, MONSTER, minecraft:creeper, 80, 4, 4
2162, forest, terralith:sakura_grove, MONSTER, minecraft:slime, 80, 4, 4
2163, forest, terralith:sakura_grove, MONSTER, minecraft:witch, 5, 1, 1
2164, forest, terralith:sakura_grove, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
2165, forest, terralith:sakura_grove, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2166, forest, terralith:sakura_grove, MONSTER, endermanoverhaul:dark_oak_enderman, 10, 1, 4
2167, forest, terralith:sakura_grove, MONSTER, endermanoverhaul:flower_fields_enderman, 5, 1, 2
2168, forest, terralith:sakura_grove, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
2169, forest, terralith:sakura_grove, MONSTER, majruszsdifficulty:tank, 5, 1, 1
2170, forest, terralith:sakura_grove, CREATURE, minecraft:sheep, 12, 4, 4
2171, forest, terralith:sakura_grove, CREATURE, minecraft:chicken, 10, 4, 4
2172, forest, terralith:sakura_grove, CREATURE, minecraft:cow, 8, 4, 4
2173, forest, terralith:sakura_grove, CREATURE, minecraft:rabbit, 5, 2, 3
2174, forest, terralith:sakura_grove, CREATURE, naturalist:bear, 8, 1, 2
2175, forest, terralith:sakura_grove, CREATURE, naturalist:boar, 15, 4, 4
2176, forest, terralith:sakura_grove, CREATURE, naturalist:butterfly, 20, 3, 5
2177, forest, terralith:sakura_grove, CREATURE, naturalist:cardinal, 8, 1, 4
2178, forest, terralith:sakura_grove, CREATURE, naturalist:deer, 8, 1, 3
2179, forest, terralith:sakura_grove, CREATURE, naturalist:finch, 8, 1, 4
2180, forest, terralith:sakura_grove, CREATURE, minecraft:fox, 6, 2, 4
2181, forest, terralith:sakura_grove, CREATURE, naturalist:lizard, 15, 1, 2
2182, forest, terralith:sakura_grove, CREATURE, minecraft:rabbit, 6, 2, 3
2183, forest, terralith:sakura_grove, CREATURE, naturalist:robin, 8, 1, 4
2184, forest, terralith:sakura_grove, CREATURE, naturalist:snail, 5, 1, 3
2185, forest, terralith:sakura_grove, CREATURE, naturalist:snake, 5, 1, 1
2186, forest, terralith:sakura_grove, AMBIENT, minecraft:bat, 10, 8, 8
2187, forest, terralith:sakura_grove, AMBIENT, naturalist:firefly, 80, 2, 3
2188, forest, terralith:sakura_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2189, forest, terralith:sakura_valley, MONSTER, minecraft:spider, 80, 4, 4
2190, forest, terralith:sakura_valley, MONSTER, minecraft:zombie, 80, 4, 4
2191, forest, terralith:sakura_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
2192, forest, terralith:sakura_valley, MONSTER, minecraft:skeleton, 80, 4, 4
2193, forest, terralith:sakura_valley, MONSTER, minecraft:creeper, 80, 4, 4
2194, forest, terralith:sakura_valley, MONSTER, minecraft:slime, 80, 4, 4
2195, forest, terralith:sakura_valley, MONSTER, minecraft:witch, 5, 1, 1
2196, forest, terralith:sakura_valley, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
2197, forest, terralith:sakura_valley, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2198, forest, terralith:sakura_valley, MONSTER, endermanoverhaul:flower_fields_enderman, 5, 1, 2
2199, forest, terralith:sakura_valley, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
2200, forest, terralith:sakura_valley, MONSTER, majruszsdifficulty:tank, 5, 1, 1
2201, forest, terralith:sakura_valley, CREATURE, minecraft:sheep, 12, 4, 4
2202, forest, terralith:sakura_valley, CREATURE, minecraft:chicken, 10, 4, 4
2203, forest, terralith:sakura_valley, CREATURE, minecraft:cow, 8, 4, 4
2204, forest, terralith:sakura_valley, CREATURE, minecraft:rabbit, 5, 2, 3
2205, forest, terralith:sakura_valley, CREATURE, naturalist:bear, 8, 1, 2
2206, forest, terralith:sakura_valley, CREATURE, naturalist:boar, 15, 4, 4
2207, forest, terralith:sakura_valley, CREATURE, naturalist:butterfly, 20, 3, 5
2208, forest, terralith:sakura_valley, CREATURE, naturalist:cardinal, 8, 1, 4
2209, forest, terralith:sakura_valley, CREATURE, naturalist:deer, 8, 1, 3
2210, forest, terralith:sakura_valley, CREATURE, naturalist:finch, 8, 1, 4
2211, forest, terralith:sakura_valley, CREATURE, minecraft:fox, 6, 2, 4
2212, forest, terralith:sakura_valley, CREATURE, naturalist:lizard, 15, 1, 2
2213, forest, terralith:sakura_valley, CREATURE, minecraft:rabbit, 6, 2, 3
2214, forest, terralith:sakura_valley, CREATURE, naturalist:robin, 8, 1, 4
2215, forest, terralith:sakura_valley, CREATURE, naturalist:snail, 5, 1, 3
2216, forest, terralith:sakura_valley, CREATURE, naturalist:snake, 5, 1, 1
2217, forest, terralith:sakura_valley, AMBIENT, minecraft:bat, 10, 8, 8
2218, forest, terralith:sakura_valley, AMBIENT, naturalist:firefly, 80, 2, 3
2219, forest, terralith:sakura_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2220, desert, terralith:sandstone_valley, MONSTER, minecraft:spider, 80, 4, 4
2221, desert, terralith:sandstone_valley, MONSTER, minecraft:zombie, 19, 4, 4
2222, desert, terralith:sandstone_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
2223, desert, terralith:sandstone_valley, MONSTER, minecraft:skeleton, 80, 4, 4
2224, desert, terralith:sandstone_valley, MONSTER, minecraft:slime, 80, 4, 4
2225, desert, terralith:sandstone_valley, MONSTER, minecraft:witch, 5, 1, 1
2226, desert, terralith:sandstone_valley, MONSTER, minecraft:husk, 80, 4, 4
2227, desert, terralith:sandstone_valley, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2228, desert, terralith:sandstone_valley, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
2229, desert, terralith:sandstone_valley, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2230, desert, terralith:sandstone_valley, MONSTER, creeperoverhaul:desert_creeper, 75, 2, 2
2231, desert, terralith:sandstone_valley, MONSTER, endermanoverhaul:desert_enderman, 10, 1, 4
2232, desert, terralith:sandstone_valley, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
2233, desert, terralith:sandstone_valley, MONSTER, majruszsdifficulty:tank, 5, 1, 1
2234, desert, terralith:sandstone_valley, CREATURE, minecraft:rabbit, 5, 2, 3
2235, desert, terralith:sandstone_valley, CREATURE, naturalist:cardinal, 8, 1, 4
2236, desert, terralith:sandstone_valley, CREATURE, naturalist:lizard, 15, 1, 2
2237, desert, terralith:sandstone_valley, CREATURE, naturalist:rattlesnake, 5, 1, 1
2238, desert, terralith:sandstone_valley, CREATURE, naturalist:tortoise, 6, 1, 3
2239, desert, terralith:sandstone_valley, CREATURE, naturalist:vulture, 15, 2, 4
2240, desert, terralith:sandstone_valley, AMBIENT, minecraft:bat, 10, 8, 8
2241, desert, terralith:sandstone_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2242, savanna, minecraft:savanna, MONSTER, minecraft:spider, 80, 4, 4
2243, savanna, minecraft:savanna, MONSTER, minecraft:zombie, 80, 4, 4
2244, savanna, minecraft:savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
2245, savanna, minecraft:savanna, MONSTER, minecraft:skeleton, 80, 4, 4
2246, savanna, minecraft:savanna, MONSTER, minecraft:slime, 80, 4, 4
2247, savanna, minecraft:savanna, MONSTER, minecraft:witch, 5, 1, 1
2248, savanna, minecraft:savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2249, savanna, minecraft:savanna, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
2250, savanna, minecraft:savanna, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2251, savanna, minecraft:savanna, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
2252, savanna, minecraft:savanna, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
2253, savanna, minecraft:savanna, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
2254, savanna, minecraft:savanna, MONSTER, majruszsdifficulty:tank, 5, 1, 1
2255, savanna, minecraft:savanna, CREATURE, minecraft:horse, 5, 1, 3
2256, savanna, minecraft:savanna, CREATURE, minecraft:donkey, 5, 1, 1
2257, savanna, minecraft:savanna, CREATURE, naturalist:boar, 15, 4, 4
2258, savanna, minecraft:savanna, CREATURE, naturalist:cardinal, 8, 1, 4
2259, savanna, minecraft:savanna, CREATURE, naturalist:elephant, 10, 2, 3
2260, savanna, minecraft:savanna, CREATURE, naturalist:finch, 8, 1, 4
2261, savanna, minecraft:savanna, CREATURE, naturalist:giraffe, 10, 2, 4
2262, savanna, minecraft:savanna, CREATURE, naturalist:hippo, 15, 3, 4
2263, savanna, minecraft:savanna, CREATURE, naturalist:lion, 8, 3, 5
2264, savanna, minecraft:savanna, CREATURE, naturalist:rattlesnake, 5, 1, 1
2265, savanna, minecraft:savanna, CREATURE, naturalist:rhino, 15, 1, 3
2266, savanna, minecraft:savanna, CREATURE, naturalist:snail, 5, 1, 3
2267, savanna, minecraft:savanna, CREATURE, naturalist:vulture, 15, 2, 4
2268, savanna, minecraft:savanna, CREATURE, naturalist:zebra, 10, 2, 3
2269, savanna, minecraft:savanna, AMBIENT, minecraft:bat, 10, 8, 8
2270, savanna, minecraft:savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2271, savanna, terralith:savanna_badlands, MONSTER, minecraft:spider, 80, 4, 4
2272, savanna, terralith:savanna_badlands, MONSTER, minecraft:zombie, 80, 4, 4
2273, savanna, terralith:savanna_badlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
2274, savanna, terralith:savanna_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
2275, savanna, terralith:savanna_badlands, MONSTER, minecraft:slime, 80, 4, 4
2276, savanna, terralith:savanna_badlands, MONSTER, minecraft:witch, 5, 1, 1
2277, savanna, terralith:savanna_badlands, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
2278, savanna, terralith:savanna_badlands, MONSTER, endermanoverhaul:badlands_enderman, 10, 1, 4
2279, savanna, terralith:savanna_badlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2280, savanna, terralith:savanna_badlands, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
2281, savanna, terralith:savanna_badlands, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2282, savanna, terralith:savanna_badlands, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
2283, savanna, terralith:savanna_badlands, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
2284, savanna, terralith:savanna_badlands, MONSTER, majruszsdifficulty:tank, 5, 1, 1
2285, savanna, terralith:savanna_badlands, CREATURE, minecraft:sheep, 12, 4, 4
2286, savanna, terralith:savanna_badlands, CREATURE, minecraft:pig, 10, 4, 4
2287, savanna, terralith:savanna_badlands, CREATURE, minecraft:chicken, 10, 4, 4
2288, savanna, terralith:savanna_badlands, CREATURE, minecraft:cow, 8, 4, 4
2289, savanna, terralith:savanna_badlands, CREATURE, minecraft:horse, 5, 1, 3
2290, savanna, terralith:savanna_badlands, CREATURE, minecraft:donkey, 5, 1, 1
2291, savanna, terralith:savanna_badlands, CREATURE, minecraft:llama, 8, 2, 2
2292, savanna, terralith:savanna_badlands, CREATURE, minecraft:wolf, 8, 4, 4
2293, savanna, terralith:savanna_badlands, CREATURE, naturalist:boar, 15, 4, 4
2294, savanna, terralith:savanna_badlands, CREATURE, naturalist:cardinal, 8, 1, 4
2295, savanna, terralith:savanna_badlands, CREATURE, naturalist:elephant, 10, 2, 3
2296, savanna, terralith:savanna_badlands, CREATURE, naturalist:finch, 8, 1, 4
2297, savanna, terralith:savanna_badlands, CREATURE, naturalist:giraffe, 10, 2, 4
2298, savanna, terralith:savanna_badlands, CREATURE, naturalist:hippo, 15, 3, 4
2299, savanna, terralith:savanna_badlands, CREATURE, naturalist:lion, 8, 3, 5
2300, savanna, terralith:savanna_badlands, CREATURE, naturalist:rattlesnake, 5, 1, 1
2301, savanna, terralith:savanna_badlands, CREATURE, naturalist:rhino, 15, 1, 3
2302, savanna, terralith:savanna_badlands, CREATURE, naturalist:snail, 5, 1, 3
2303, savanna, terralith:savanna_badlands, CREATURE, naturalist:vulture, 15, 2, 4
2304, savanna, terralith:savanna_badlands, CREATURE, naturalist:zebra, 10, 2, 3
2305, savanna, terralith:savanna_badlands, AMBIENT, minecraft:bat, 10, 8, 8
2306, savanna, terralith:savanna_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2307, private, minecraft:savanna_plateau, MONSTER, minecraft:spider, 80, 4, 4
2308, private, minecraft:savanna_plateau, MONSTER, minecraft:zombie, 80, 4, 4
2309, private, minecraft:savanna_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
2310, private, minecraft:savanna_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
2311, private, minecraft:savanna_plateau, MONSTER, minecraft:slime, 80, 4, 4
2312, private, minecraft:savanna_plateau, MONSTER, minecraft:witch, 5, 1, 1
2313, private, minecraft:savanna_plateau, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2314, private, minecraft:savanna_plateau, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
2315, private, minecraft:savanna_plateau, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2316, private, minecraft:savanna_plateau, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
2317, private, minecraft:savanna_plateau, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
2318, private, minecraft:savanna_plateau, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
2319, private, minecraft:savanna_plateau, MONSTER, majruszsdifficulty:tank, 5, 1, 1
2320, private, minecraft:savanna_plateau, CREATURE, minecraft:horse, 5, 1, 3
2321, private, minecraft:savanna_plateau, CREATURE, minecraft:donkey, 5, 1, 1
2322, private, minecraft:savanna_plateau, CREATURE, minecraft:llama, 8, 2, 2
2323, private, minecraft:savanna_plateau, CREATURE, naturalist:boar, 15, 4, 4
2324, private, minecraft:savanna_plateau, CREATURE, naturalist:cardinal, 8, 1, 4
2325, private, minecraft:savanna_plateau, CREATURE, naturalist:elephant, 10, 2, 3
2326, private, minecraft:savanna_plateau, CREATURE, naturalist:finch, 8, 1, 4
2327, private, minecraft:savanna_plateau, CREATURE, naturalist:giraffe, 10, 2, 4
2328, private, minecraft:savanna_plateau, CREATURE, naturalist:hippo, 15, 3, 4
2329, private, minecraft:savanna_plateau, CREATURE, naturalist:lion, 8, 3, 5
2330, private, minecraft:savanna_plateau, CREATURE, naturalist:rattlesnake, 5, 1, 1
2331, private, minecraft:savanna_plateau, CREATURE, naturalist:rhino, 15, 1, 3
2332, private, minecraft:savanna_plateau, CREATURE, naturalist:snail, 5, 1, 3
2333, private, minecraft:savanna_plateau, CREATURE, naturalist:vulture, 15, 2, 4
2334, private, minecraft:savanna_plateau, CREATURE, naturalist:zebra, 10, 2, 3
2335, private, minecraft:savanna_plateau, AMBIENT, minecraft:bat, 10, 8, 8
2336, private, minecraft:savanna_plateau, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2337, savanna, terralith:savanna_slopes, MONSTER, minecraft:spider, 80, 4, 4
2338, savanna, terralith:savanna_slopes, MONSTER, minecraft:zombie, 80, 4, 4
2339, savanna, terralith:savanna_slopes, MONSTER, minecraft:zombie_villager, 5, 1, 1
2340, savanna, terralith:savanna_slopes, MONSTER, minecraft:skeleton, 80, 4, 4
2341, savanna, terralith:savanna_slopes, MONSTER, minecraft:slime, 80, 4, 4
2342, savanna, terralith:savanna_slopes, MONSTER, minecraft:witch, 5, 1, 1
2343, savanna, terralith:savanna_slopes, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2344, savanna, terralith:savanna_slopes, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
2345, savanna, terralith:savanna_slopes, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2346, savanna, terralith:savanna_slopes, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
2347, savanna, terralith:savanna_slopes, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
2348, savanna, terralith:savanna_slopes, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
2349, savanna, terralith:savanna_slopes, MONSTER, majruszsdifficulty:tank, 5, 1, 1
2350, savanna, terralith:savanna_slopes, CREATURE, minecraft:horse, 5, 1, 3
2351, savanna, terralith:savanna_slopes, CREATURE, minecraft:donkey, 5, 1, 1
2352, savanna, terralith:savanna_slopes, CREATURE, minecraft:llama, 8, 2, 2
2353, savanna, terralith:savanna_slopes, CREATURE, minecraft:wolf, 8, 4, 4
2354, savanna, terralith:savanna_slopes, CREATURE, naturalist:boar, 15, 4, 4
2355, savanna, terralith:savanna_slopes, CREATURE, naturalist:cardinal, 8, 1, 4
2356, savanna, terralith:savanna_slopes, CREATURE, naturalist:elephant, 10, 2, 3
2357, savanna, terralith:savanna_slopes, CREATURE, naturalist:finch, 8, 1, 4
2358, savanna, terralith:savanna_slopes, CREATURE, naturalist:giraffe, 10, 2, 4
2359, savanna, terralith:savanna_slopes, CREATURE, naturalist:hippo, 15, 3, 4
2360, savanna, terralith:savanna_slopes, CREATURE, naturalist:lion, 8, 3, 5
2361, savanna, terralith:savanna_slopes, CREATURE, naturalist:rattlesnake, 5, 1, 1
2362, savanna, terralith:savanna_slopes, CREATURE, naturalist:rhino, 15, 1, 3
2363, savanna, terralith:savanna_slopes, CREATURE, naturalist:snail, 5, 1, 3
2364, savanna, terralith:savanna_slopes, CREATURE, naturalist:vulture, 15, 2, 4
2365, savanna, terralith:savanna_slopes, CREATURE, naturalist:zebra, 10, 2, 3
2366, savanna, terralith:savanna_slopes, AMBIENT, minecraft:bat, 10, 8, 8
2367, savanna, terralith:savanna_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2368, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:spider, 80, 4, 4
2369, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:zombie, 80, 4, 4
2370, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
2371, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2372, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:slime, 80, 4, 4
2373, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:enderman, 10, 1, 4
2374, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:witch, 5, 1, 1
2375, extreme_hills, terralith:scarlet_mountains, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2376, extreme_hills, terralith:scarlet_mountains, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2377, extreme_hills, terralith:scarlet_mountains, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
2378, extreme_hills, terralith:scarlet_mountains, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
